Results for BoostingAdditiveRegressionClassifier
Ranged attributes (zero means exclude from model)
Attribute	Importance
position	517.317193868613
length	212.76811612073908
sentiment	31.945635573781438
keywords	12.170063124521167
quoted	6.027721558051231
out_degree	4.746877436765238
num_of_threads	1.2396057091679988
betweenness	0.3949586352906582
links	0.0
in_degree	0.0
betweenness_sent	0.0
in_degree_sent	0.0
out_degree_sent	0.0
utility	0.0
Post count	Quantile 10%	Quantile 50%	Quantile 90%
0	0.4	0.8	0.19999999999999996
1	0.30000000000000004	0.8	0.19999999999999996
2	0.1333333333333333	0.7333333333333333	0.20000000000000007
3	0.15000000000000002	0.75	0.09999999999999998
4	0.16000000000000003	0.76	0.07999999999999996
5	0.13793103448275856	0.7586206896551724	0.10344827586206895
6	0.1515151515151515	0.7878787878787878	0.09090909090909094
7	0.10810810810810811	0.7837837837837838	0.08108108108108114
8	0.12195121951219512	0.8048780487804879	0.07317073170731703
9	0.11111111111111116	0.8	0.0888888888888888
10	0.10000000000000009	0.7959183673469388	0.08163265306122447
11	0.09433962264150952	0.8113207547169812	0.07547169811320753
12	0.08771929824561397	0.8070175438596491	0.07017543859649122
13	0.08196721311475408	0.8032786885245902	0.08196721311475408
14	0.09230769230769231	0.8153846153846154	0.06153846153846154
15	0.08695652173913049	0.8115942028985508	0.07246376811594202
16	0.09589041095890405	0.821917808219178	0.0547945205479452
17	0.07792207792207795	0.8051948051948052	0.06493506493506485
18	0.07407407407407407	0.8148148148148148	0.06172839506172845
19	0.08235294117647063	0.8117647058823529	0.05882352941176472
20	0.0786516853932584	0.8089887640449438	0.0561797752808989
21	0.07526881720430101	0.8064516129032258	0.05376344086021512
22	0.07216494845360832	0.8041237113402062	0.05154639175257725
23	0.07000000000000006	0.81	0.04999999999999993
24	0.06796116504854366	0.8155339805825242	0.04854368932038833
25	0.06603773584905659	0.8207547169811321	0.047169811320754707
26	0.07339449541284404	0.8348623853211009	0.03669724770642202
27	0.07142857142857151	0.8303571428571429	0.044642857142857095
28	0.06956521739130428	0.8347826086956521	0.0434782608695653
29	0.06779661016949146	0.8389830508474576	0.0423728813559322
30	0.06611570247933884	0.8429752066115702	0.04132231404958686
31	0.06370967741935496	0.8387096774193549	0.048387096774193505
32	0.06299212598425197	0.84251968503937	0.047244094488189003
33	0.06153846153846154	0.8461538461538461	0.038461538461538436
34	0.06015037593984962	0.8421052631578947	0.045112781954887216
35	0.05882352941176472	0.8455882352941176	0.044117647058823484
36	0.05755395683453235	0.841726618705036	0.043165467625899345
37	0.05633802816901412	0.8450704225352113	0.04225352112676062
38	0.05517241379310345	0.8413793103448276	0.04137931034482756
39	0.05405405405405406	0.8445945945945946	0.04054054054054046
40	0.05298013245033106	0.8410596026490066	0.039735099337748325
41	0.058441558441558406	0.8441558441558441	0.038961038961038974
42	0.05095541401273884	0.8407643312101911	0.03821656050955413
43	0.05625000000000002	0.84375	0.03749999999999998
44	0.05521472392638038	0.8404907975460123	0.036809815950920255
45	0.054216867469879526	0.8373493975903614	0.04216867469879515
46	0.053254437869822535	0.834319526627219	0.041420118343195256
47	0.05813953488372092	0.8372093023255814	0.03488372093023251
48	0.05714285714285716	0.8342857142857143	0.040000000000000036
49	0.0561797752808989	0.8314606741573034	0.0393258426966292
50	0.05524861878453036	0.8287292817679558	0.03867403314917128
51	0.05434782608695654	0.8260869565217391	0.04347826086956519
52	0.048128342245989275	0.8235294117647058	0.042780748663101664
53	0.052631578947368474	0.8210526315789474	0.04210526315789476
54	0.05181347150259075	0.8186528497409327	0.041450777202072464
55	0.05102040816326536	0.8163265306122449	0.04081632653061218
56	0.05025125628140703	0.8140703517587939	0.04020100502512569
57	0.044554455445544594	0.806930693069307	0.04455445544554448
58	0.04390243902439028	0.8048780487804879	0.04390243902439017
59	0.048309178743961345	0.8067632850241546	0.04347826086956519
60	0.052631578947368474	0.8086124401913876	0.0430622009569378
61	0.04739336492891	0.8056872037914692	0.04739336492891
62	0.05164319248826288	0.8075117370892019	0.04694835680751175
63	0.05116279069767449	0.8093023255813954	0.041860465116279055
64	0.05069124423963134	0.8110599078341014	0.041474654377880116
65	0.05022831050228316	0.8082191780821918	0.045662100456621
66	0.04977375565610864	0.8099547511312217	0.040723981900452455
67	0.04932735426008972	0.8071748878923767	0.04484304932735428
68	0.053333333333333344	0.8088888888888889	0.04444444444444451
69	0.05726872246696035	0.8105726872246696	0.03964757709251099
70	0.05240174672489084	0.8078602620087336	0.04366812227074235
71	0.05584415584415581	0.8095238095238095	0.04329004329004327
72	0.05150214592274671	0.8068669527896996	0.0429184549356223
73	0.051063829787234116	0.8042553191489362	0.04680851063829783
74	0.05485232067510548	0.8059071729957806	0.04641350210970463
75	0.05439330543933052	0.803347280334728	0.046025104602510525
76	0.053941908713692976	0.8049792531120332	0.0456431535269709
77	0.053497942386831254	0.8024691358024691	0.04526748971193417
78	0.05327868852459017	0.8032786885245902	0.0491803278688524
79	0.05714285714285716	0.8081632653061225	0.04489795918367345
80	0.05691056910569103	0.8089430894308943	0.048373983739837256
81	0.05263157894736836	0.8097165991902834	0.04858299595141702
82	0.05645161290322587	0.8145161290322581	0.04435483870967738
83	0.05622489959839361	0.8152610441767069	0.04819277108433728
84	0.05599999999999994	0.816	0.04800000000000004
85	0.05976095617529886	0.8207171314741036	0.043824701195219085
86	0.059523809523809534	0.8214285714285714	0.04761904761904767
87	0.05889328063241106	0.8221343873517787	0.04743083003952564
88	0.055118110236220486	0.8228346456692913	0.047244094488189003
89	0.05490196078431364	0.8274509803921568	0.04705882352941182
90	0.0546875	0.828125	0.046875
91	0.054474708171206254	0.8287937743190662	0.046692607003890996
92	0.054263565891472854	0.8294573643410853	0.046511627906976716
93	0.05405405405405406	0.8301158301158301	0.04633204633204635
94	0.05384615384615388	0.8307692307692308	0.0461538461538461
95	0.05555555555555558	0.8333333333333334	0.044061302681992265
96	0.057251908396946605	0.8358778625954199	0.04580152671755722
97	0.057034220532319435	0.8365019011406845	0.04562737642585546
98	0.053030303030303094	0.8371212121212122	0.045454545454545414
99	0.05283018867924527	0.8377358490566038	0.04528301886792452
100	0.052631578947368474	0.8383458646616542	0.045112781954887216
101	0.05243445692883897	0.8389513108614233	0.0449438202247191
102	0.052238805970149294	0.8395522388059702	0.04477611940298509
103	0.055762081784386686	0.8438661710037175	0.040892193308550095
104	0.05555555555555558	0.8444444444444444	0.040740740740740744
105	0.051291512915129234	0.8413284132841329	0.044280442804428
106	0.05147058823529416	0.8455882352941176	0.0404411764705882
107	0.05457875457875461	0.8461538461538461	0.04029304029304026
108	0.05109489051094884	0.8467153284671532	0.04379562043795626
109	0.050909090909090904	0.8472727272727273	0.043636363636363584
110	0.050724637681159424	0.8478260869565217	0.04311594202898539
111	0.050541516245487306	0.8483754512635379	0.03971119133574008
112	0.05035971223021585	0.8489208633093526	0.043165467625899234
113	0.053763440860215006	0.8530465949820788	0.0390681003584229
114	0.05178571428571421	0.8517857142857143	0.03749999999999998
115	0.053380782918149516	0.8540925266903915	0.03558718861209964
116	0.05319148936170204	0.8546099290780141	0.03865248226950346
117	0.05618374558303885	0.8551236749116607	0.03886925795053009
118	0.05633802816901401	0.8556338028169014	0.03873239436619724
119	0.05263157894736836	0.856140350877193	0.038596491228070184
120	0.0524475524475525	0.8566433566433567	0.03496503496503489
121	0.05226480836236924	0.8571428571428571	0.0383275261324042
122	0.05208333333333326	0.8576388888888888	0.03819444444444453
123	0.05190311418685123	0.8581314878892734	0.03806228373702414
124	0.051724137931034586	0.8586206896551725	0.037931034482758585
125	0.05154639175257725	0.8591065292096219	0.037800687285223455
126	0.05136986301369861	0.8595890410958904	0.03767123287671237
127	0.05119453924914674	0.8600682593856656	0.03754266211604096
128	0.05102040816326525	0.8605442176870748	0.03401360544217691
129	0.05084745762711862	0.8610169491525423	0.03389830508474578
130	0.04729729729729737	0.8614864864864865	0.03378378378378377
131	0.047138047138047146	0.8619528619528619	0.03367003367003374
132	0.046979865771812124	0.8624161073825504	0.033221476510067016
133	0.04682274247491636	0.862876254180602	0.03344481605351168
134	0.04999999999999993	0.8633333333333333	0.030000000000000027
135	0.04950166112956811	0.8637873754152824	0.029900332225913595
136	0.04966887417218535	0.8642384105960265	0.0298013245033113
137	0.04917491749174918	0.8646864686468647	0.02970297029702973
138	0.049342105263157965	0.8651315789473685	0.02960526315789469
139	0.049180327868852514	0.8655737704918033	0.02950819672131144
140	0.0490196078431373	0.8660130718954249	0.02941176470588236
141	0.04885993485342022	0.8664495114006515	0.02931596091205202
142	0.04870129870129869	0.8668831168831169	0.029220779220779147
143	0.0453074433656957	0.8640776699029126	0.032362459546925626
144	0.048387096774193616	0.867741935483871	0.029032258064516037
145	0.045016077170418	0.864951768488746	0.02893890675241151
146	0.044871794871794934	0.8653846153846154	0.028846153846153855
147	0.04472843450479236	0.865814696485623	0.02875399361022357
148	0.047770700636942665	0.8662420382165605	0.0286624203821656
149	0.04761904761904767	0.8666666666666667	0.02857142857142858
150	0.04746835443037967	0.8670886075949367	0.02848101265822789
151	0.04416403785488954	0.8643533123028391	0.03154574132492116
152	0.04402515723270439	0.8647798742138365	0.03144654088050314
153	0.04402515723270439	0.8679245283018868	0.028301886792452824
154	0.04402515723270439	0.8710691823899371	0.028301886792452824
155	0.047169811320754707	0.8742138364779874	0.028301886792452824
