Results for LinearRegressionClassifier
Ranged attributes (zero means exclude from model)
Attribute	Importance
betweenness_sent	4.3350588691367574E7
in_degree_sent	4.3261035564218655E7
out_degree	3.668126372118744E7
length	747323.522054259
quoted	745489.8201860945
links	742783.8950686019
betweenness	487825.00387626106
sentiment	483267.49493106967
keywords	480426.2455719168
position	474619.4478349806
in_degree	435390.1925854948
out_degree_sent	21315.21165256049
num_of_threads	1301.9798886596402
utility	0.0
Post count	Quantile 10%	Quantile 50%	Quantile 90%
0	0.0	0.6	0.0
1	0.39999999999999997	0.7	0.0
2	0.19999999999999996	0.6	0.06666666666666665
3	0.04999999999999999	0.5	0.19999999999999996
4	0.040000000000000036	0.52	0.12
5	0.06896551724137928	0.5517241379310345	0.13793103448275867
6	0.06060606060606066	0.5757575757575758	0.09090909090909083
7	0.05405405405405406	0.5945945945945946	0.08108108108108103
8	0.04878048780487798	0.6097560975609756	0.07317073170731714
9	0.04444444444444451	0.6222222222222222	0.06666666666666665
10	0.061224489795918435	0.6326530612244898	0.061224489795918324
11	0.05660377358490565	0.6226415094339622	0.05660377358490565
12	0.07017543859649122	0.631578947368421	0.052631578947368474
13	0.06557377049180335	0.6229508196721312	0.0491803278688524
14	0.07692307692307687	0.6307692307692307	0.04615384615384621
15	0.07246376811594202	0.6231884057971014	0.05797101449275366
16	0.06849315068493156	0.6164383561643836	0.0547945205479452
17	0.06493506493506496	0.6103896103896104	0.051948051948051965
18	0.06172839506172845	0.6049382716049383	0.04938271604938271
19	0.05882352941176472	0.6	0.04705882352941182
20	0.0561797752808989	0.5955056179775281	0.0337078651685393
21	0.05376344086021512	0.5913978494623656	0.032258064516129004
22	0.04123711340206182	0.5773195876288659	0.04123711340206193
23	0.039999999999999925	0.58	0.030000000000000027
24	0.029126213592232997	0.5728155339805825	0.03883495145631066
25	0.028301886792452824	0.5754716981132075	0.037735849056603765
26	0.02752293577981657	0.5688073394495413	0.03669724770642202
27	0.017857142857142794	0.5714285714285714	0.0357142857142857
28	0.026086956521739202	0.5739130434782609	0.034782608695652195
29	0.025423728813559365	0.5677966101694916	0.03389830508474567
30	0.016528925619834767	0.5619834710743802	0.04132231404958675
31	0.016129032258064502	0.5564516129032258	0.040322580645161366
32	0.015748031496062964	0.5511811023622047	0.047244094488189003
33	0.01538461538461533	0.5461538461538461	0.05307692307692291
34	0.022556390977443552	0.556390977443609	0.03759398496240607
35	0.022058823529411797	0.5514705882352942	0.044117647058823484
36	0.02877697841726623	0.5539568345323741	0.03597122302158273
37	0.028169014084507116	0.5492957746478874	0.04225352112676051
38	0.027586206896551668	0.5517241379310345	0.03448275862068961
39	0.027027027027026973	0.5472972972972973	0.04054054054054057
40	0.03245033112582796	0.5496688741721855	0.039735099337748325
41	0.025324675324675416	0.5454545454545454	0.038961038961038974
42	0.019108280254777066	0.5414012738853503	0.04458598726114649
43	0.018749999999999933	0.54375	0.03750000000000009
44	0.018404907975460127	0.5398773006134969	0.042944785276073594
45	0.02409638554216864	0.5421686746987951	0.04216867469879526
46	0.017751479289940808	0.5384615384615384	0.041420118343195256
47	0.0174418604651162	0.5348837209302325	0.04651162790697683
48	0.017142857142857237	0.5314285714285715	0.04571428571428571
49	0.016853932584269593	0.5280898876404494	0.050561797752809
50	0.016574585635359074	0.5248618784530387	0.05524861878453036
51	0.016304347826086918	0.5217391304347826	0.05434782608695654
52	0.016042780748663055	0.5187165775401069	0.05882352941176472
53	0.015789473684210575	0.5157894736842106	0.05789473684210522
54	0.020725388601036343	0.5129533678756477	0.06683937823834174
55	0.020408163265306145	0.5102040816326531	0.06632653061224492
56	0.02010050251256279	0.507537688442211	0.0653266331658292
57	0.01980198019801982	0.504950495049505	0.06930693069306926
58	0.019512195121951237	0.5024390243902439	0.07268292682926814
59	0.024154589371980673	0.5024154589371981	0.07246376811594202
60	0.023923444976076513	0.5023923444976076	0.0717703349282297
61	0.028436018957345932	0.5023696682464455	0.07582938388625593
62	0.032863849765258246	0.5023474178403756	0.07511737089201875
63	0.032558139534883734	0.49767441860465117	0.0790697674418605
64	0.036866359447004615	0.4976958525345622	0.0829493087557604
65	0.0319634703196347	0.4931506849315068	0.091324200913242
66	0.03167420814479638	0.49321266968325794	0.09502262443438914
67	0.026905829596412578	0.48878923766816146	0.09865470852017938
68	0.03555555555555556	0.49333333333333335	0.0977777777777778
69	0.03524229074889873	0.4889867841409692	0.10572687224669597
70	0.03493449781659391	0.4847161572052402	0.10917030567685593
71	0.038961038961038974	0.48484848484848486	0.11688311688311692
72	0.03862660944206009	0.48068669527896996	0.12017167381974253
73	0.03829787234042553	0.4765957446808511	0.12340425531914889
74	0.03797468354430378	0.47257383966244726	0.13080168776371304
75	0.04184100418410042	0.47280334728033474	0.1297071129707113
76	0.04564315352697096	0.4730290456431535	0.13236514522821563
77	0.04938271604938271	0.4732510288065844	0.13580246913580246
78	0.04918032786885246	0.4713114754098361	0.1393442622950819
79	0.048979591836734726	0.46938775510204084	0.14285714285714285
80	0.04878048780487804	0.46747967479674796	0.15406504065040644
81	0.04858299595141702	0.46963562753036436	0.1578947368421053
82	0.044354838709677435	0.4717741935483871	0.157258064516129
83	0.04819277108433734	0.4738955823293173	0.1606425702811245
84	0.04799999999999999	0.472	0.16800000000000004
85	0.03984063745019922	0.4701195219123506	0.17529880478087645
86	0.03968253968253965	0.4722222222222222	0.17460317460317465
87	0.04545454545454547	0.4762845849802372	0.1758893280632411
88	0.04330708661417321	0.48031496062992124	0.17322834645669288
89	0.0431372549019608	0.4823529411764706	0.17254901960784313
90	0.04296875	0.484375	0.17578125
91	0.04280155642023348	0.48638132295719844	0.17859922178988313
92	0.046511627906976716	0.49224806201550386	0.17441860465116277
93	0.04633204633204635	0.4942084942084942	0.17760617760617758
94	0.046153846153846156	0.49615384615384617	0.17692307692307696
95	0.05363984674329503	0.5019157088122606	0.17624521072796928
96	0.057251908396946605	0.5076335877862596	0.17519083969465632
97	0.057034220532319435	0.5095057034220533	0.1711026615969582
98	0.05681818181818182	0.5113636363636364	0.1742424242424242
99	0.060377358490566024	0.5169811320754717	0.17320754716981124
100	0.06766917293233088	0.5225563909774437	0.16917293233082698
101	0.07116104868913853	0.5280898876404494	0.16479400749063677
102	0.06716417910447758	0.5298507462686567	0.16044776119402993
103	0.06691449814126399	0.5315985130111525	0.16356877323420072
104	0.07037037037037042	0.5370370370370371	0.15555555555555545
105	0.07380073800738007	0.5424354243542435	0.15461254612546116
106	0.07720588235294124	0.5477941176470589	0.15441176470588225
107	0.08021978021978027	0.5531135531135531	0.1501831501831502
108	0.07664233576642332	0.5547445255474452	0.15328467153284675
109	0.07963636363636373	0.56	0.1527272727272727
110	0.08333333333333331	0.5652173913043478	0.15217391304347827
111	0.0830324909747292	0.5667870036101083	0.15162454873646214
112	0.08273381294964027	0.5719424460431655	0.14748201438848918
113	0.08602150537634407	0.5770609318996416	0.14336917562724016
114	0.08214285714285718	0.5785714285714286	0.1428571428571428
115	0.08540925266903915	0.5836298932384342	0.14234875444839856
116	0.08865248226950351	0.5886524822695035	0.13475177304964547
117	0.08833922261484095	0.5901060070671378	0.13780918727915192
118	0.0880281690140845	0.5950704225352113	0.13028169014084512
119	0.09122807017543855	0.6	0.12631578947368427
120	0.09090909090909083	0.6013986013986014	0.12937062937062938
121	0.09059233449477355	0.6062717770034843	0.12543554006968638
122	0.09375	0.6111111111111112	0.12152777777777768
123	0.08996539792387537	0.6124567474048442	0.12456747404844293
124	0.08965517241379306	0.6172413793103448	0.12068965517241381
125	0.09278350515463918	0.6219931271477663	0.1202749140893471
126	0.0921232876712329	0.6232876712328768	0.11643835616438347
127	0.0921501706484642	0.6279863481228669	0.11604095563139927
128	0.09183673469387754	0.6326530612244898	0.11224489795918369
129	0.09152542372881356	0.6338983050847458	0.11152542372881347
130	0.09121621621621623	0.6385135135135135	0.10810810810810811
131	0.09057239057239053	0.6397306397306397	0.10774410774410781
132	0.09060402684563751	0.6442953020134228	0.10402684563758391
133	0.08695652173913049	0.6454849498327759	0.10668896321070231
134	0.08966666666666667	0.65	0.10299999999999987
135	0.0897009966777409	0.6511627906976745	0.10299003322259137
136	0.08609271523178808	0.652317880794702	0.09933774834437081
137	0.08910891089108908	0.6567656765676567	0.0990099009900991
138	0.08552631578947378	0.6578947368421053	0.09868421052631571
139	0.0852459016393442	0.6622950819672131	0.09180327868852456
140	0.08496732026143783	0.6633986928104575	0.09477124183006536
141	0.08762214983713346	0.6677524429967426	0.0912052117263844
142	0.08441558441558439	0.6688311688311688	0.08766233766233766
143	0.08090614886731395	0.6699029126213593	0.08737864077669899
144	0.08064516129032262	0.6741935483870968	0.08709677419354833
145	0.08038585209003213	0.6752411575562701	0.08681672025723475
146	0.08012820512820518	0.6794871794871795	0.08333333333333326
147	0.07987220447284338	0.6805111821086262	0.07987220447284349
148	0.07643312101910826	0.6815286624203821	0.08280254777070073
149	0.07936507936507942	0.6857142857142857	0.0793650793650793
150	0.07911392405063289	0.6867088607594937	0.07911392405063289
