Results for LinearRegressionClassifier
Ranged attributes (zero means exclude from model)
Attribute	Importance
betweenness	6.89942280216426E7
out_degree	6.891601899841608E7
in_degree	6.881846951361626E7
length	6.5251888083715424E7
quoted	6.522056784854868E7
links	6.521256937736894E7
sentiment	6.3409270646507524E7
keywords	6.3379704918542214E7
position	6.3213622619888395E7
betweenness_sent	65355.32765049316
in_degree_sent	64826.97762876292
out_degree_sent	61707.8231395077
num_of_threads	1467.8302957352498
utility	0.0
Post count	Quantile 10%	Quantile 50%	Quantile 90%
0	0.0	0.6	0.0
1	0.39999999999999997	0.7	0.0
2	0.19999999999999996	0.6	0.20000000000000007
3	0.10000000000000003	0.55	0.1499999999999999
4	0.08000000000000002	0.52	0.16000000000000003
5	0.13793103448275862	0.5517241379310345	0.13793103448275867
6	0.12121212121212127	0.5757575757575758	0.12121212121212122
7	0.13513513513513514	0.5945945945945946	0.08108108108108103
8	0.12195121951219512	0.6097560975609756	0.07317073170731714
9	0.1111111111111111	0.6	0.0888888888888889
10	0.12244897959183676	0.6122448979591837	0.08163265306122447
11	0.1132075471698113	0.6226415094339622	0.07547169811320753
12	0.10526315789473684	0.6140350877192983	0.07017543859649122
13	0.08196721311475408	0.6065573770491803	0.08196721311475408
14	0.09230769230769231	0.6153846153846154	0.07692307692307687
15	0.08695652173913049	0.6086956521739131	0.07246376811594202
16	0.0821917808219178	0.6027397260273972	0.06849315068493156
17	0.0766233766233767	0.5974025974025974	0.06493506493506496
18	0.061728395061728336	0.5925925925925926	0.06172839506172845
19	0.05882352941176472	0.5882352941176471	0.05882352941176472
20	0.0561797752808989	0.5842696629213483	0.0561797752808989
21	0.043010752688172116	0.5806451612903226	0.053763440860215006
22	0.05154639175257725	0.5773195876288659	0.061855670103092786
23	0.04999999999999993	0.58	0.06000000000000005
24	0.04854368932038833	0.5825242718446602	0.058252427184466105
25	0.047169811320754707	0.5849056603773585	0.05660377358490565
26	0.03669724770642202	0.5779816513761468	0.07339449541284404
27	0.03571428571428581	0.5803571428571429	0.0803571428571428
28	0.04347826086956519	0.5826086956521739	0.07826086956521738
29	0.0423728813559322	0.5847457627118644	0.07627118644067798
30	0.04958677685950419	0.5867768595041323	0.0826446280991735
31	0.040322580645161366	0.5806451612903226	0.08870967741935476
32	0.03937007874015741	0.5748031496062992	0.09448818897637801
33	0.0461538461538461	0.5769230769230769	0.09230769230769231
34	0.045112781954887216	0.5789473684210527	0.09022556390977443
35	0.044117647058823484	0.5735294117647058	0.10220588235294104
36	0.05035971223021585	0.5755395683453237	0.1007194244604317
37	0.05633802816901412	0.5774647887323944	0.09859154929577463
38	0.0482758620689655	0.5724137931034483	0.10344827586206895
39	0.05405405405405406	0.5743243243243243	0.10743243243243228
40	0.05298013245033106	0.5761589403973509	0.10596026490066235
41	0.051948051948051965	0.577922077922078	0.10389610389610382
42	0.0573248407643312	0.5796178343949044	0.10191082802547768
43	0.04999999999999993	0.575	0.10625000000000007
44	0.05521472392638038	0.5766871165644172	0.10429447852760731
45	0.06024096385542166	0.5783132530120482	0.10240963855421692
46	0.059171597633136064	0.5798816568047337	0.09467455621301779
47	0.06395348837209303	0.5813953488372093	0.09302325581395343
48	0.06857142857142862	0.5828571428571429	0.09142857142857141
49	0.0730337078651685	0.5842696629213483	0.0898876404494382
50	0.07182320441988943	0.585635359116022	0.08839779005524873
51	0.08152173913043481	0.5869565217391305	0.08695652173913038
52	0.08556149732620322	0.5882352941176471	0.08556149732620322
53	0.08947368421052626	0.5894736842105263	0.08421052631578951
54	0.08808290155440412	0.5906735751295337	0.082383419689119
55	0.09183673469387754	0.5918367346938775	0.07653061224489799
56	0.09547738693467339	0.592964824120603	0.07537688442211055
57	0.09653465346534651	0.5915841584158416	0.0767326732673268
58	0.09756097560975607	0.5902439024390244	0.07804878048780495
59	0.10386473429951687	0.5966183574879227	0.07004830917874394
60	0.10765550239234445	0.6004784688995215	0.0693779904306221
61	0.1090047393364929	0.6018957345971564	0.07109004739336489
62	0.11267605633802813	0.6056338028169014	0.07042253521126762
63	0.11627906976744179	0.6093023255813953	0.06976744186046513
64	0.11520737327188946	0.6082949308755761	0.06912442396313356
65	0.1232876712328767	0.6118721461187214	0.06849315068493156
66	0.12669683257918557	0.6153846153846154	0.0678733031674208
67	0.13004484304932734	0.6143497757847534	0.06726457399103136
68	0.13777777777777778	0.6177777777777778	0.06666666666666665
69	0.13215859030837007	0.6211453744493393	0.06607929515418498
70	0.13973799126637554	0.6244541484716157	0.06506550218340601
71	0.1385281385281385	0.6233766233766234	0.06493506493506496
72	0.1459227467811159	0.6266094420600858	0.06437768240343344
73	0.14893617021276595	0.625531914893617	0.06382978723404253
74	0.14767932489451474	0.6286919831223629	0.06329113924050633
75	0.15062761506276146	0.6276150627615062	0.06694560669456073
76	0.1535269709543568	0.6307053941908713	0.06224066390041494
77	0.15226337448559674	0.6296296296296297	0.06584362139917699
78	0.1598360655737705	0.6352459016393442	0.061475409836065587
79	0.15918367346938772	0.636734693877551	0.0653061224489796
80	0.1621951219512196	0.6422764227642277	0.06504065040650397
81	0.16153846153846152	0.6437246963562753	0.06477732793522273
82	0.16532258064516125	0.6491935483870968	0.06451612903225812
83	0.1566265060240964	0.6506024096385542	0.06425702811244982
84	0.16000000000000003	0.656	0.05999999999999994
85	0.15936254980079678	0.6573705179282868	0.06374501992031878
86	0.15873015873015872	0.6626984126984127	0.059523809523809534
87	0.1541501976284585	0.6640316205533597	0.06324110671936756
88	0.16141732283464572	0.6692913385826772	0.05905511811023623
89	0.16078431372549018	0.6705882352941176	0.0623529411764705
90	0.15625	0.671875	0.0625
91	0.1556420233463035	0.6770428015564203	0.05836575875486383
92	0.15503875968992242	0.6782945736434108	0.06201550387596899
93	0.15444015444015446	0.6795366795366795	0.06563706563706562
94	0.15384615384615385	0.6846153846153846	0.06153846153846154
95	0.1586206896551724	0.6877394636015326	0.059386973180076574
96	0.1564885496183206	0.6908396946564885	0.06106870229007633
97	0.155893536121673	0.6920152091254753	0.06083650190114065
98	0.1515151515151516	0.696969696969697	0.05681818181818177
99	0.15094339622641506	0.6981132075471698	0.05660377358490576
100	0.14661654135338342	0.6992481203007519	0.06015037593984962
101	0.14981273408239704	0.704119850187266	0.05617977528089879
102	0.14925373134328368	0.7089552238805971	0.05597014925373134
103	0.14498141263940512	0.7100371747211895	0.055762081784386686
104	0.1444444444444445	0.7111111111111111	0.05555555555555558
105	0.14391143911439108	0.7158671586715867	0.05166051660516613
106	0.13970588235294124	0.7169117647058824	0.05147058823529416
107	0.1355311355311355	0.717948717948718	0.05494505494505497
108	0.13503649635036497	0.718978102189781	0.054744525547445355
109	0.13454545454545452	0.7236363636363636	0.050909090909090904
110	0.1340579710144928	0.7246376811594203	0.050724637681159424
111	0.13176895306859204	0.7274368231046932	0.04873646209386284
112	0.1294964028776978	0.7302158273381295	0.046762589928057596
113	0.12903225806451613	0.7311827956989247	0.05017921146953408
114	0.12857142857142856	0.7321428571428571	0.050000000000000044
115	0.1316725978647686	0.7366548042704626	0.04626334519572961
116	0.12765957446808507	0.7375886524822695	0.046099290780141855
117	0.12367491166077738	0.7385159010600707	0.04593639575971731
118	0.12323943661971837	0.7394366197183099	0.04577464788732388
119	0.12280701754385959	0.7403508771929824	0.04561403508771933
120	0.1223776223776224	0.7412587412587412	0.045454545454545414
121	0.11846689895470386	0.7421602787456446	0.0484320557491289
122	0.11458333333333337	0.7430555555555556	0.04861111111111105
123	0.11418685121107264	0.7439446366782007	0.04844290657439454
124	0.11551724137931041	0.7465517241379311	0.04310344827586199
125	0.10996563573883167	0.7457044673539519	0.04810996563573877
126	0.1095890410958904	0.7465753424657534	0.047945205479452024
127	0.10921501706484649	0.7474402730375427	0.04778156996587024
128	0.108843537414966	0.7482993197278912	0.04421768707482987
129	0.11152542372881358	0.752542372881356	0.0437288135593219
130	0.10472972972972971	0.75	0.04391891891891897
131	0.10437710437710435	0.7542087542087542	0.04040404040404044
132	0.10067114093959739	0.7516778523489933	0.043624161073825496
133	0.10000000000000009	0.7525083612040134	0.04682274247491636
134	0.09666666666666668	0.7533333333333333	0.043333333333333335
135	0.09634551495016619	0.7541528239202658	0.04318936877076407
136	0.09569536423841052	0.7549668874172185	0.04304635761589404
137	0.09570957095709576	0.7557755775577558	0.04290429042904287
138	0.09506578947368416	0.756578947368421	0.042763157894736836
139	0.09180327868852456	0.7573770491803279	0.03934426229508192
140	0.09150326797385622	0.7581699346405228	0.03921568627450989
141	0.0912052117263844	0.758957654723127	0.039087947882736174
142	0.09090909090909094	0.7597402597402597	0.038961038961038974
143	0.08737864077669899	0.7605177993527508	0.03883495145631077
144	0.08387096774193548	0.7612903225806451	0.03870967741935494
145	0.0836012861736335	0.7620578778135049	0.03858520900321538
146	0.08621794871794863	0.7628205128205128	0.03525641025641035
147	0.07987220447284349	0.7603833865814696	0.03833865814696491
148	0.07961783439490455	0.7611464968152867	0.03821656050955413
149	0.07619047619047614	0.7587301587301587	0.041269841269841345
150	0.07594936708860767	0.759493670886076	0.04113924050632911
