Results for LinearRegressionClassifier
Ranged attributes (zero means exclude from model)
Attribute	Importance
betweenness_sent	3.6349629969650514E7
in_degree_sent	3.628413060889223E7
out_degree	3.2814670125486962E7
quoted	222136.96077096162
links	221856.39036958927
length	217178.44351147587
betweenness	166183.0438205133
in_degree	139547.0666967301
sentiment	105157.49412223727
position	99395.40949009432
keywords	91680.54258691985
out_degree_sent	8265.960438832959
num_of_threads	1169.790039698356
utility	0.0
Post count	Quantile 10%	Quantile 50%	Quantile 90%
0	0.0	0.6	0.0
1	0.0	0.8	0.0
2	0.0	0.8	0.06666666666666665
3	0.04999999999999993	0.85	0.0
4	0.07999999999999996	0.84	0.0
5	0.10344827586206895	0.8620689655172413	0.0
6	0.09090909090909094	0.8484848484848485	0.030303030303030276
7	0.08108108108108103	0.8378378378378378	0.027027027027027084
8	0.09756097560975618	0.8048780487804879	0.04878048780487798
9	0.04444444444444451	0.7777777777777778	0.06666666666666665
10	0.061224489795918324	0.7551020408163265	0.08163265306122458
11	0.07547169811320764	0.7735849056603774	0.037735849056603765
12	0.052631578947368474	0.7543859649122807	0.05263157894736836
13	0.0491803278688524	0.7540983606557377	0.049180327868852514
14	0.03076923076923077	0.7384615384615385	0.06153846153846154
15	0.02898550724637672	0.7391304347826086	0.05797101449275366
16	0.0273972602739726	0.7397260273972602	0.0547945205479452
17	0.038961038961038974	0.7402597402597403	0.051948051948051965
18	0.04938271604938271	0.7407407407407407	0.04938271604938271
19	0.05882352941176472	0.7411764705882353	0.03529411764705881
20	0.0449438202247191	0.7303370786516854	0.0449438202247191
21	0.05376344086021512	0.7311827956989247	0.043010752688172005
22	0.05154639175257736	0.7216494845360825	0.04123711340206182
23	0.05999999999999994	0.73	0.040000000000000036
24	0.058252427184465994	0.7281553398058253	0.03883495145631066
25	0.05188679245283012	0.7216981132075471	0.0424528301886794
26	0.06422018348623848	0.7247706422018348	0.04587155963302758
27	0.07053571428571426	0.7232142857142857	0.044642857142857206
28	0.0608695652173914	0.7217391304347827	0.05217391304347818
29	0.06779661016949146	0.7203389830508474	0.05084745762711873
30	0.07438016528925628	0.71900826446281	0.04958677685950408
31	0.07258064516129037	0.717741935483871	0.048387096774193505
32	0.07480314960629919	0.7125984251968503	0.058267716535432945
33	0.06923076923076932	0.7076923076923077	0.06153846153846154
34	0.07443609022556397	0.706766917293233	0.06015037593984962
35	0.06617647058823528	0.6985294117647058	0.06617647058823528
36	0.06474820143884896	0.697841726618705	0.07194244604316546
37	0.05633802816901401	0.6901408450704225	0.07746478873239437
38	0.06206896551724139	0.6896551724137931	0.07586206896551717
39	0.05405405405405406	0.6891891891891891	0.08108108108108114
40	0.052980132450331174	0.6821192052980133	0.07947019867549665
41	0.058441558441558406	0.6818181818181818	0.0844155844155845
42	0.04458598726114649	0.6751592356687898	0.08917197452229308
43	0.04937500000000006	0.675	0.08749999999999991
44	0.04907975460122693	0.6748466257668712	0.07975460122699385
45	0.04216867469879515	0.6686746987951807	0.09036144578313254
