Results for LibSVM
Ranged attributes (zero means exclude from model)
Attribute	Importance
Post count	Quantile 10%	Quantile 50%	Quantile 90%
0	0.0	1.0	0.0
1	0.0	1.0	0.0
2	0.0	0.9333333333333333	0.0
3	0.0	0.9	0.0
4	0.0	0.88	0.0
5	0.0	0.896551724137931	0.0
6	0.0	0.9090909090909091	0.0
7	0.0	0.918918918918919	0.0
8	0.0	0.926829268292683	0.0
9	0.0	0.9333333333333333	0.0
10	0.0	0.9387755102040817	0.0
11	0.0	0.9433962264150944	0.0
12	0.0	0.9298245614035088	0.0
13	0.0	0.9180327868852459	0.0
14	0.0	0.9076923076923077	0.0
15	0.0	0.8985507246376812	0.0
16	0.0	0.8904109589041096	0.0
17	0.0	0.8831168831168831	0.0
18	0.0	0.8765432098765432	0.0
19	0.0	0.8705882352941177	0.0
20	0.0	0.8651685393258427	0.0
21	0.0	0.8602150537634409	0.0
22	0.0	0.8556701030927835	0.0
23	0.0	0.86	0.0
24	0.0	0.8640776699029126	0.0
25	0.0	0.8679245283018868	0.0
26	0.0	0.8715596330275229	0.0
27	0.0	0.875	0.0
28	0.0	0.8782608695652174	0.0
29	0.0	0.8813559322033898	0.0
30	0.0	0.8842975206611571	0.0
31	0.0	0.8870967741935484	0.0
32	0.0	0.889763779527559	0.0
33	0.0	0.8923076923076924	0.0
34	0.0	0.8947368421052632	0.0
35	0.0	0.8897058823529411	0.0
36	0.0	0.8848920863309353	0.0
37	0.0	0.8802816901408451	0.0
38	0.0	0.8758620689655172	0.0
39	0.0	0.8716216216216216	0.0
40	0.0	0.8675496688741722	0.0
41	0.0	0.8636363636363636	0.0
42	0.0	0.8598726114649682	0.0
43	0.0	0.85625	0.0
44	0.0	0.852760736196319	0.0
45	0.0	0.8493975903614458	0.0
46	0.0	0.8461538461538461	0.0
47	0.0	0.8430232558139535	0.0
48	0.0	0.84	0.0
49	0.0	0.8370786516853933	0.0
50	0.0	0.8342541436464088	0.0
51	0.0	0.8260869565217391	0.0
52	0.0	0.8181818181818182	0.0
53	0.0	0.8105263157894737	0.0
54	0.0	0.8031088082901554	0.0
55	0.0	0.7959183673469388	0.0
56	0.0	0.7889447236180904	0.0
57	0.0	0.7821782178217822	0.0
58	0.0	0.775609756097561	0.0
59	0.0	0.7729468599033816	0.0
60	0.0	0.7703349282296651	0.0
61	0.0	0.7677725118483413	0.0
62	0.0	0.7652582159624414	0.0
63	0.0	0.7627906976744186	0.0
64	0.0	0.7603686635944701	0.0
65	0.0	0.7579908675799086	0.0
66	0.0	0.755656108597285	0.0
67	0.0	0.7533632286995515	0.0
68	0.0	0.7511111111111111	0.0
69	0.0	0.748898678414097	0.0
70	0.0	0.7467248908296943	0.0
71	0.0	0.7445887445887446	0.0
72	0.0	0.7424892703862661	0.0
73	0.0	0.7404255319148936	0.0
74	0.0	0.7383966244725738	0.0
75	0.0	0.7364016736401674	0.0
76	0.0	0.7344398340248963	0.0
77	0.0	0.7325102880658436	0.0
78	0.0	0.7336065573770492	0.0
79	0.0	0.7346938775510204	0.0
80	0.0	0.7357723577235772	0.0
81	0.0	0.7368421052631579	0.0
82	0.0	0.7379032258064516	0.0
83	0.0	0.7389558232931727	0.0
84	0.0	0.74	0.0
85	0.0	0.7410358565737052	0.0
86	0.0	0.7420634920634921	0.0
87	0.0	0.7430830039525692	0.0
88	0.0	0.7440944881889764	0.0
89	0.0	0.7450980392156863	0.0
90	0.0	0.74609375	0.0
91	0.0	0.7470817120622568	0.0
92	0.0	0.748062015503876	0.0
93	0.0	0.749034749034749	0.0
94	0.0	0.75	0.0
95	0.0	0.7509578544061303	0.0
96	0.0	0.7519083969465649	0.0
97	0.0	0.752851711026616	0.0
98	0.0	0.7537878787878788	0.0
99	0.0	0.7547169811320755	0.0
100	0.0	0.7556390977443609	0.0
101	0.0	0.7565543071161048	0.0
102	0.0	0.7574626865671642	0.0
103	0.0	0.7657992565055762	0.0
104	0.0	0.762962962962963	0.0
105	0.0	0.7749077490774908	0.0
106	0.0	0.7757352941176471	0.0
107	0.0	0.7802197802197802	0.0
108	0.0	0.7773722627737226	0.0
109	0.0	0.7745454545454545	0.0
110	0.0	0.7717391304347826	0.0
111	0.0	0.7870036101083032	0.0
112	0.0	0.7841726618705036	0.0
113	0.0	0.7956989247311828	0.0
114	0.0	0.8035714285714286	0.0
115	0.0	0.800711743772242	0.0
116	0.0	0.7978723404255319	0.0
117	0.0	0.7950530035335689	0.0
118	0.0	0.7922535211267606	0.0
119	0.0	0.7894736842105263	0.0
120	0.0	0.7867132867132867	0.0
121	0.0	0.7839721254355401	0.0
122	0.0	0.78125	0.0
123	0.0	0.7785467128027682	0.0
124	0.0	0.7896551724137931	0.0
125	0.0	0.7972508591065293	0.0
126	0.0	0.8082191780821918	0.0
127	0.0	0.8156996587030717	0.0
128	0.0	0.8129251700680272	0.0
129	0.0	0.823728813559322	0.0
130	0.0	0.8277027027027027	0.0
131	0.0	0.8282828282828283	0.0
132	0.0	0.825503355704698	0.0
133	0.0	0.8327759197324415	0.0
134	0.0	0.8333333333333334	0.0
135	0.0	0.8338870431893688	0.0
136	0.0	0.8344370860927153	0.0
137	0.0	0.8481848184818482	0.0
138	0.0	0.8453947368421053	0.0
139	0.0	0.8426229508196721	0.0
140	0.0	0.8496732026143791	0.0
141	0.0	0.8501628664495114	0.0
142	0.0	0.8603896103896104	0.0
143	0.0	0.8640776699029126	0.0
144	0.0	0.8612903225806452	0.0
145	0.0	0.8585209003215434	0.0
146	0.0	0.8557692307692307	0.0
147	0.0	0.8562300319488818	0.0
148	0.0	0.8535031847133758	0.0
