1Otis1	0.6666666666666666
Aleksis2	0.6666666666666666
Alex Black	2.0
Alex Zender	0.0
Alex_man_xD	0.6666666666666666
Alexhangman	0.0
Ardentis	1.3333333333333333
Brendonpit	0.0
Butterscotch	0.6666666666666666
Darct	0.0
Dark-Syberia	0.0
DarkVladislav	0.6666666666666666
Dimmy	0.0
EHOT	0.6666666666666666
Efim9	0.0
Evgenii857752	9.333333333333332
FleNdeR	0.0
Freemen	0.6666666666666666
FrostmanX	2.0
Gnot	0.6666666666666666
Hoop	31.13333333333335
LastName	0.0
Lesath	0.6666666666666666
LinX	1.0
Marazm	0.0
MegaDist	0.0
Mikhail0s	0.0
NTN	0.0
NekoMan	1.6666666666666665
NickOn	1.3333333333333333
Pico	0.0
Shlyapa	3.3333333333333335
SteelKnight	10.916666666666664
Terravill	182.88333333333344
Unearth	96.16666666666666
Unknown	0.0
VladimirRed	0.6666666666666666
Vnuk1971	0.0
Wildelir	0.0
YDS	0.6666666666666666
ZeiGan	0.0
Zodchy	1.6666666666666665
_MIK_	2.333333333333333
abu	2.333333333333333
akl	0.6666666666666666
alaken	3.9999999999999996
andrei_kob	4.666666666666666
brut1	7.666666666666666
dementew	0.0
dreff	0.0
dsad67	2.6666666666666665
dyuke	4.333333333333333
fr0stMan	0.6666666666666666
gena2279	0.0
grindcorer	0.0
infusion	0.6666666666666666
karamba1985	0.0
kinoman	4.999999999999999
kynep	2.0
manzana3000	2.6666666666666665
planeta20	0.0
rpy6blu	1.3333333333333333
serjANT	0.0
sterile_space	0.0
vasil	0.0
waitNbleed	0.6666666666666666
zerstorer	0.0
zett	0.0
Алексей Ш	0.0
Даниил Андреев	0.0
Илья Братушкин	0.0
Илья Шин	2.333333333333333
Кролл	0.0
Наденька N	0.6666666666666666
Полуакустик	0.6666666666666666
Путеводитель	0.6666666666666666
Руслан Биккинин	0.0
Эдуардо	0.0
ЯтЪ	0.0
